keyword,title,company,location,career,education,work_type,deadline,link,rec_idx,crawled_at
헬스케어,나노헬스케어사업부 - 영업 정규직 사원모집,나노테크(주),경북 구미시,신입,대졸↑,정규직,~ 09/13(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51561695&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51561695,2025-09-02 16:19:13
헬스케어,병원 / 뷰티 /헬스케어[ 북미 마케팅 ] 3년 이상 실무급,(주)스카우트,서울 강남구,경력 2~5년,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51580886&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51580886,2025-09-02 16:19:13
헬스케어,병원 / 뷰티 /헬스케어[ 중동권 마케팅 ] 3년 이상 실무급,(주)스카우트,서울 강남구,경력 1~7년,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51580703&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51580703,2025-09-02 16:19:13
헬스케어,헬스케어기기 엔지니어 채용,㈜하스피,경기 하남시,경력무관,초대졸↑,정규직,~ 09/16(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51334210&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51334210,2025-09-02 16:19:13
헬스케어,[아토머스-멘탈헬스케어1위] B2B 사업운영 (5년 이상),아토머스(주),서울 강남구,경력5년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51440652&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51440652,2025-09-02 16:19:13
헬스케어,AI헬스케어소프트웨어 Medical Representative,엘브이아이에스코리아(주),서울 서초구,경력5년↑,대졸↑,정규직·계약직,~ 09/17(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51580973&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51580973,2025-09-02 16:19:13
헬스케어,[반려동물헬스케어분야] 홍보마케팅 경력직 채용 (과장급이상),(주)케어사이드,경기 성남시 중원구,경력8년↑,초대졸↑,정규직,~ 09/22(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51617899&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51617899,2025-09-02 16:19:13
헬스케어,미용의료헬스케어분야 디자이너 채용 (UI/UX/웹/시각/그래픽),(주)에스엔제이,서울 구로구,경력3년↑,초대졸↑,정규직,~ 10/02(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51719399&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51719399,2025-09-02 16:19:13
헬스케어,[한헬스케어] 하니헬멧 센터 의료기기 관리 신입/경력직,(주)한헬스케어,서울 금천구,경력무관,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51535921&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51535921,2025-09-02 16:19:13
헬스케어,[디지털헬스케어] 프로덕트 UI/UX 디자이너,(주)엑소시스템즈,경기 성남시 수정구,경력2년↑,대졸↑,정규직·파트,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519049&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51519049,2025-09-02 16:19:13
헬스케어,[디지털헬스케어] 의료AI 솔루션 인허가(RA/QA) 담당자,(주)엑소시스템즈,경기 성남시 수정구,경력 3~10년,대졸↑,정규직·파트,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519055&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51519055,2025-09-02 16:19:13
헬스케어,[디지털헬스케어] 글로벌 사업개발 매니저 (미국 RTM market),(주)엑소시스템즈,경기 성남시 수정구,경력 3~10년,학력무관,정규직·파트,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519051&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51519051,2025-09-02 16:19:13
헬스케어,[디지털헬스케어] 세일즈 마케팅 매니저,(주)엑소시스템즈,경기 성남시 수정구,경력 3~10년,학력무관,정규직·파트,~ 09/08(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51519050&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51519050,2025-09-02 16:19:13
헬스케어,[코스닥/헬스케어소재 연구개발] 개발실장(부장~이사),(주)비비파트너스,서울 강남구,경력15년↑,석사↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51592198&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51592198,2025-09-02 16:19:13
헬스케어,국내 글로벌헬스케어전문기업 - HSE팀장,엑스다임㈜,서울 강남구,경력15년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51610704&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51610704,2025-09-02 16:19:13
헬스케어,[모바일헬스케어워크온] 서비스 운영(CS) 담당자 채용,"Swallaby, 스왈라비(주)",지역 없음,초대졸↑,정규직,근무형태 없음,~ 10/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51641380&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51641380,2025-09-02 16:19:13
헬스케어,[더웨이헬스케어]임상 DMA 경력직 모집,(주)더웨이헬스케어,서울 서초구,경력 4~6년,대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51687289&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51687289,2025-09-02 16:19:13
헬스케어,(주)옴니네트웍스 의료기기/헬스케어영업,(주)옴니네트웍스,경기 안양시 동안구,경력무관,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51495671&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51495671,2025-09-02 16:19:13
헬스케어,[경력]디지털헬스케어서비스기획(PO),주식회사 세나클,서울 강남구,경력 3~15년,학력무관,정규직,~ 10/11(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51539217&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51539217,2025-09-02 16:19:13
헬스케어,메디통-헬스케어영업 신입.경력 사원을 채용합니다,이유엔(주)-메디통,서울 영등포구,경력무관,초대졸↑,정규직,~ 09/11(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51537988&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51537988,2025-09-02 16:19:13
헬스케어,[코스닥상장]디지털헬스케어전문 기업-: Sales Manager,(주)핀커스코리아,경기 성남시 분당구,경력3년↑,대졸↑,정규직,~ 09/09(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51648818&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51648818,2025-09-02 16:19:13
헬스케어,(뷰티/헬스케어기업) 브랜드 마케팅(뷰티 제품) 담당 경력직,(주)투비파트너즈,서울 서초구,경력 4~10년,초대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51697792&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51697792,2025-09-02 16:19:13
헬스케어,(뷰티/헬스케어기업) 퍼포먼스마케팅 담당 경력직 채용,(주)투비파트너즈,서울 서초구,경력 3~8년,초대졸↑,정규직,~ 09/10(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51697800&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51697800,2025-09-02 16:19:13
헬스케어,[의료AI헬스케어상장사] 일본 현지영업,(주)핀커스코리아,서울 강남구,경력5년↑,대졸↑,정규직,~ 09/15(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51699935&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51699935,2025-09-02 16:19:13
헬스케어,(주)탈로스 디지털헬스케어서비스 영업,(주)탈로스,서울 서초구,경력1년↑,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51371068&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51371068,2025-09-02 16:19:13
헬스케어,[글로벌헬스케어플랫폼] 일본 법인 HR 매니저,(주)코리아휴먼리소시스,일본,경력4년↑,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51579103&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=139f4a7c-e1eb-4673-a0a2-bd2eb5e9624f,51579103,2025-09-02 16:19:13
